Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;165;"1158";"1318";"0275";9510;"05ZC";"Região Sudeste";"unidade";0,00;2,00;2,00;2,00;
2025;165;"1158";"1318";"0279";9477;"05U9";"Região Centro-Oeste";"unidade";9,00;73,00;83,00;93,00;
2025;165;"1158";"1318";"0279";9477;"05U9";"Região Nordeste";"unidade";26,00;150,00;170,00;190,00;
2025;165;"1158";"1318";"0279";9477;"05U9";"Região Norte";"unidade";9,00;68,00;78,00;88,00;
2025;165;"1158";"1318";"0279";9477;"05U9";"Região Sudeste";"unidade";41,00;220,00;240,00;260,00;
2025;165;"1158";"1318";"0279";9477;"05U9";"Região Sul";"unidade";15,00;74,00;84,00;94,00;
2025;165;"1189";"1319";"0271";9464;"060U";"Bioma Caatinga";"ha";28.000.000,00;86.271.660,00;86.271.660,00;86.271.660,00;
2025;165;"1189";"1319";"0271";9464;"060U";"Bioma Cerrado";"ha";2.000.000,00;193.679.324,00;193.679.324,00;193.679.324,00;
2025;165;"1189";"1319";"0271";9464;"060U";"Bioma Mata Atlântica";"ha";0,00;105.963.800,00;105.963.800,00;105.963.800,00;
2025;165;"1189";"1319";"0271";9464;"060U";"Bioma Pampa";"ha";0,00;19.383.600,00;19.383.600,00;19.383.600,00;
2025;165;"1617";"1305";"0168";11182;"06RB";"Região Centro-Oeste";"%";0,20;0,40;0,70;0,90;
2025;165;"1617";"1305";"0168";11182;"06RB";"Região Nordeste";"%";0,30;0,50;0,70;0,70;
2025;165;"1617";"1305";"0168";11182;"06RB";"Região Norte";"%";0,40;0,70;1,10;1,30;
2025;165;"1617";"1305";"0168";11182;"06RB";"Região Sudeste";"%";0,10;0,20;0,30;0,50;
2025;165;"1617";"1305";"0168";11182;"06RB";"Região Sul";"%";0,20;0,40;0,50;0,60;
2025;165;"2321";"1270";"0054";10611;"06A9";"Região Centro-Oeste";"ha";5.530,00;360,00;430,00;530,00;
2025;165;"2321";"1270";"0054";10611;"06A9";"Região Nordeste";"ha";28.261,00;5.540,00;6.040,00;6.540,00;
2025;165;"2321";"1270";"0054";10611;"06A9";"Região Norte";"ha";2.000,00;43,00;200,00;300,00;
2025;165;"2321";"1270";"0054";10611;"06A9";"Região Sudeste";"ha";10.030,00;4.540,00;5.040,00;5.540,00;
2025;165;"2321";"1270";"0055";10567;"06BJ";"Região Centro-Oeste";"ha";74.718,30;78.080,60;81.594,30;85.266,00;
2025;165;"2321";"1270";"0055";10567;"06BJ";"Região Nordeste";"ha";85.666,90;89.521,90;93.550,40;97.760,20;
2025;165;"2321";"1270";"0055";10567;"06BJ";"Região Norte";"ha";16.182,40;16.910,60;17.671,60;18.466,80;
2025;165;"2321";"1270";"0055";10567;"06BJ";"Região Sudeste";"ha";173.597,90;181.064,80;189.212,70;197.727,30;
2025;165;"2321";"1270";"0055";10567;"06BJ";"Região Sul";"ha";33.597,90;35.109,80;36.689,70;38.340,70;
2025;165;"2321";"1270";"0056";8859;"068Y";"Região Nordeste";"unidade";97,00;150,00;170,00;195,00;
2025;165;"2321";"1270";"0056";8859;"068Y";"Região Sudeste";"unidade";0,00;0,00;4,00;4,00;
2025;165;"2321";"1270";"0056";8859;"068Y";"Região Sul";"unidade";3,00;3,00;3,00;3,00;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Amazônica";"%";0,10;0,10;0,20;0,20;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Atlântico Leste";"%";21,80;22,10;22,50;22,90;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Atlântico Nordeste Ocidental";"%";3,00;3,10;3,10;3,20;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Atlântico Nordeste Oriental";"%";45,60;45,50;45,30;45,20;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Atlântico Sudeste";"%";12,40;12,60;12,90;13,10;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Atlântico Sul";"%";25,00;25,10;25,30;25,40;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Paraguai";"%";2,30;2,30;2,30;2,40;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Paraná";"%";9,60;9,80;10,00;10,20;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Parnaíba";"%";9,90;10,00;10,10;10,20;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica São Francisco";"%";33,70;34,70;35,80;36,90;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Tocantins-Araguaia";"%";2,70;2,80;2,80;2,90;
2025;165;"2321";"1270";"0058";9981;"06F1";"Região Hidrográfica Uruguai";"%";8,10;8,10;8,20;8,20;
2025;165;"6113";"1276";"0032";8829;"053O";"Zona costeira e marinha";"%";70,00;100,00;100,00;100,00;
2025;165;"6113";"1276";"0078";8888;"06A3";"Exterior";"%";100,00;100,00;100,00;100,00;
2025;165;"6113";"1276";"0091";11406;"065M";"Zona costeira e marinha";"%";60,00;100,00;100,00;100,00;
2025;165;"6113";"1276";"0099";10809;"05IW";"Zona costeira e marinha";"km²";8,00;0,00;0,00;700.000,00;
2025;165;"6114";"1320";"0237";9373;"05UT";"Bioma Amazônia";"%";20,00;20,00;20,00;20,00;
2025;165;"6114";"1320";"0237";9373;"05UT";"Bioma Caatinga";"%";20,00;20,00;20,00;20,00;
2025;165;"6114";"1320";"0237";9373;"05UT";"Bioma Cerrado";"%";20,00;20,00;20,00;20,00;
2025;165;"6114";"1320";"0237";9373;"05UT";"Bioma Mata Atlântica";"%";20,00;20,00;20,00;20,00;
2025;165;"6114";"1320";"0237";9373;"05UT";"Bioma Pampa";"%";20,00;20,00;20,00;20,00;
2025;165;"6114";"1320";"0237";9373;"05UT";"Bioma Pantanal";"%";20,00;20,00;20,00;20,00;
2025;166;"1189";"1319";"0271";9464;"060U";"Bioma Caatinga";"ha";28.000.000,00;86.271.660,00;86.271.660,00;86.271.660,00;
2025;166;"1189";"1319";"0271";9464;"060U";"Bioma Cerrado";"ha";2.000.000,00;193.679.324,00;193.679.324,00;193.679.324,00;
2025;166;"1189";"1319";"0271";9464;"060U";"Bioma Mata Atlântica";"ha";0,00;105.963.800,00;105.963.800,00;105.963.800,00;
2025;166;"1189";"1319";"0271";9464;"060U";"Bioma Pampa";"ha";0,00;19.383.600,00;19.383.600,00;19.383.600,00;
2025;166;"1191";"1328";"0321";10136;"05E3";"Região Centro-Oeste";"unidade";64.000,00;66.000,00;68.000,00;70.000,00;
2025;166;"1191";"1328";"0321";10136;"05E3";"Região Nordeste";"unidade";240.000,00;247.500,00;255.000,00;262.500,00;
2025;166;"1191";"1328";"0321";10136;"05E3";"Região Norte";"unidade";64.000,00;66.000,00;68.000,00;70.000,00;
2025;166;"1191";"1328";"0321";10136;"05E3";"Região Sudeste";"unidade";288.000,00;297.000,00;306.000,00;315.000,00;
2025;166;"1191";"1328";"0321";10136;"05E3";"Região Sul";"unidade";944.000,00;973.500,00;1.003.000,00;1.032.500,00;
2025;166;"1191";"1328";"0325";10182;"05EJ";"Região Centro-Oeste";"%";0,11;0,15;0,15;0,16;
2025;166;"1191";"1328";"0325";10182;"05EJ";"Região Nordeste";"%";0,67;0,90;0,94;0,99;
2025;166;"1191";"1328";"0325";10182;"05EJ";"Região Norte";"%";0,09;0,12;0,13;0,13;
2025;166;"1191";"1328";"0325";10182;"05EJ";"Região Sudeste";"%";0,09;0,12;0,13;0,13;
2025;166;"1191";"1328";"0325";10182;"05EJ";"Região Sul";"%";0,04;0,05;0,06;0,06;
2025;166;"1191";"1328";"0328";10086;"05DL";"Região Centro-Oeste";;3.107,00;2.355,00;2.468,00;2.590,00;
2025;166;"1191";"1328";"0328";10086;"05DL";"Região Nordeste";;4.315,00;10.435,00;11.716,00;12.939,00;
2025;166;"1191";"1328";"0328";10086;"05DL";"Região Norte";;4.315,00;7.710,00;8.074,00;6.439,00;
2025;166;"1191";"1328";"0328";10086;"05DL";"Região Sudeste";;2.763,00;2.513,00;2.855,00;3.209,00;
2025;166;"1191";"1328";"0328";10086;"05DL";"Região Sul";;2.763,00;330,00;398,00;477,00;
2025;166;"1191";"1328";"0330";10532;"05H6";"Região Nordeste";;572.505,00;995.490,00;1.107.990,00;1.188.000,00;
2025;166;"1191";"1328";"0330";10532;"05H6";"Região Norte";;4.073,00;5.500,00;5.750,00;6.000,00;
2025;166;"1191";"1328";"0330";10532;"05H6";"Região Sudeste";;70.343,00;105.110,00;117.360,00;126.000,00;
2025;166;"1191";"1328";"0333";10805;"05IS";"Região Centro-Oeste";"%";;37,00;38,00;0,40;
2025;166;"1191";"1328";"0333";10805;"05IS";"Região Nordeste";"%";;19,70;19,90;20,20;
2025;166;"1191";"1328";"0333";10805;"05IS";"Região Norte";"%";;0,70;0,80;0,80;
2025;166;"1191";"1328";"0333";10805;"05IS";"Região Sudeste";"%";;5,60;5,60;5,70;
2025;166;"1191";"1328";"0333";10805;"05IS";"Região Sul";"%";;10,80;10,90;11,00;
2025;166;"1191";"1328";"0334";10322;"05FT";"Região Centro-Oeste";;7.198,00;11.250,00;11.260,00;11.270,00;
2025;166;"1191";"1328";"0334";10322;"05FT";"Região Nordeste";;348.830,00;577.520,00;561.850,00;563.800,00;
2025;166;"1191";"1328";"0334";10322;"05FT";"Região Norte";;17.745,00;44.680,00;33.670,00;34.240,00;
2025;166;"1191";"1328";"0334";10322;"05FT";"Região Sudeste";;48.587,00;79.450,00;79.700,00;79.950,00;
2025;166;"1191";"1328";"0334";10322;"05FT";"Região Sul";;42.640,00;88.300,00;88.520,00;88.740,00;
2025;169;"6114";"1320";"0237";9373;"05UT";"Bioma Amazônia";"%";20,00;20,00;20,00;20,00;
2025;169;"6114";"1320";"0237";9373;"05UT";"Bioma Caatinga";"%";20,00;20,00;20,00;20,00;
2025;169;"6114";"1320";"0237";9373;"05UT";"Bioma Cerrado";"%";20,00;20,00;20,00;20,00;
2025;169;"6114";"1320";"0237";9373;"05UT";"Bioma Mata Atlântica";"%";20,00;20,00;20,00;20,00;
2025;169;"6114";"1320";"0237";9373;"05UT";"Bioma Pampa";"%";20,00;20,00;20,00;20,00;
2025;169;"6114";"1320";"0237";9373;"05UT";"Bioma Pantanal";"%";20,00;20,00;20,00;20,00;
2025;170;"1189";"1319";"0271";9464;"060U";"Bioma Caatinga";"ha";28.000.000,00;86.271.660,00;86.271.660,00;86.271.660,00;
2025;170;"1189";"1319";"0271";9464;"060U";"Bioma Cerrado";"ha";2.000.000,00;193.679.324,00;193.679.324,00;193.679.324,00;
