Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2024;122;"2303";"1277";"0038";"0423";9300;"05I1";"Exterior";"unidade";88,00;94,00;100,00;106,00;
2024;122;"2303";"1277";"0038";"0423";9300;"05I1";"Região Centro-Oeste";"unidade";43,00;46,00;49,00;52,00;
2024;122;"2303";"1277";"0038";"0423";9300;"05I1";"Região Nordeste";"unidade";36,00;39,00;41,00;44,00;
2024;122;"2303";"1277";"0038";"0423";9300;"05I1";"Região Norte";"unidade";29,00;32,00;34,00;36,00;
2024;122;"2303";"1277";"0038";"0423";9300;"05I1";"Região Sudeste";"unidade";77,00;81,00;87,00;92,00;
2024;122;"2303";"1277";"0038";"0423";9300;"05I1";"Região Sul";"unidade";49,00;53,00;57,00;60,00;
2024;122;"2303";"1277";"0038";"0425";9302;"05I3";"Região Centro-Oeste";"unidade";177,00;184,00;190,00;197,00;
2024;122;"2303";"1277";"0038";"0425";9302;"05I3";"Região Nordeste";"unidade";169,00;176,00;182,00;189,00;
2024;122;"2303";"1277";"0038";"0425";9302;"05I3";"Região Norte";"unidade";130,00;135,00;140,00;145,00;
2024;122;"2303";"1277";"0038";"0425";9302;"05I3";"Região Sudeste";"unidade";166,00;173,00;179,00;186,00;
2024;122;"2303";"1277";"0038";"0425";9302;"05I3";"Região Sul";"unidade";127,00;132,00;137,00;142,00;
2024;122;"2303";"1277";"0038";"0428";9306;"0564";"Região Centro-Oeste";"unidade";81,00;82,00;85,00;87,00;
2024;122;"2303";"1277";"0038";"0428";9306;"0564";"Região Nordeste";"unidade";54,00;55,00;56,00;58,00;
2024;122;"2303";"1277";"0038";"0428";9306;"0564";"Região Norte";"unidade";13,00;14,00;14,00;14,00;
2024;122;"2303";"1277";"0038";"0428";9306;"0564";"Região Sudeste";"unidade";81,00;83,00;85,00;87,00;
2024;122;"2303";"1277";"0038";"0428";9306;"0564";"Região Sul";"unidade";40,00;41,00;42,00;43,00;
2024;122;"2303";"1277";"0038";"0430";9307;"0566";"No Estado de Alagoas";"unidade";0,00;1,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2255";11619;"06QU";"No Estado do Maranhão";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2831";12198;"07GU";"No Estado do Acre";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2838";12205;"07H6";"No Estado do Amazonas";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2839";12206;"07H7";"No Estado do Amapá";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2840";12207;"07H8";"No Estado da Bahia";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2842";12209;"07HA";"No Estado do Ceará";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2843";12210;"07HB";"No Estado do Ceará";"unidade";0,00;0,00;0,00;1,00;
2024;122;"2303";"1277";"0038";"2844";12211;"07HC";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2845";12212;"07HD";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2846";12213;"07HE";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2847";12214;"07HF";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2848";12215;"07HG";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2853";12220;"07HL";"No Estado de Goiás";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2856";12224;"07HO";"No Estado de Minas Gerais";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2860";12227;"07HR";"No Estado de Minas Gerais";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2862";12229;"07HU";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2865";12230;"07HV";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2867";12233;"07HX";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2869";12235;"07I0";"No Estado de Mato Grosso";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2872";12239;"07I3";"No Estado do Pará";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2875";12241;"07I6";"No Estado da Paraíba";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2879";12244;"07I8";"No Estado de Pernambuco";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2880";12245;"07I9";"No Estado do Piauí";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2881";12247;"07IB";"No Estado do Paraná";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2882";12248;"07IC";"No Estado do Paraná";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2883";12249;"07IE";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2887";12252;"07IF";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2888";12254;"07IH";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2889";12255;"07II";"No Estado de Rondônia";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2891";12256;"07IJ";"No Estado de Roraima";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2893";12259;"07IM";"No Estado do Rio Grande do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2901";12268;"07IU";"No Estado do Rio Grande do Sul";"unidade";0,00;1,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2904";12269;"07IV";"No Estado do Rio Grande do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2907";12270;"07IW";"No Estado do Rio Grande do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2908";12271;"07IY";"No Estado de Santa Catarina";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2911";12274;"07J0";"No Estado de Sergipe";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2914";12277;"07J3";"No Estado de São Paulo";"unidade";0,00;1,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2916";12279;"07J5";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2918";12281;"07J8";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2921";12284;"07JA";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2923";12287;"07JC";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;122;"2303";"1277";"0038";"2925";12290;"07JF";"No Estado do Tocantins";"unidade";0,00;0,00;1,00;1,00;
2024;123;"1190";"1317";"0277";"0689";9613;"05X7";"Região Centro-Oeste";"%";43,20;43,92;44,64;45,36;
2024;123;"1190";"1317";"0277";"0689";9613;"05X7";"Região Nordeste";"%";14,30;16,22;18,14;20,06;
2024;123;"1190";"1317";"0277";"0689";9613;"05X7";"Região Norte";"%";18,40;20,07;21,75;23,42;
2024;123;"1190";"1317";"0277";"0689";9613;"05X7";"Região Sudeste";"%";51,80;54,20;56,60;59,00;
2024;123;"1190";"1317";"0277";"0689";9613;"05X7";"Região Sul";"%";79,20;80,50;81,80;83,10;
2024;123;"1190";"1317";"0277";"0694";9617;"05X8";"Região Centro-Oeste";"%";1,90;2,40;2,90;3,40;
2024;123;"1190";"1317";"0277";"0694";9617;"05X8";"Região Nordeste";"%";1,50;1,87;2,24;2,61;
2024;123;"1190";"1317";"0277";"0694";9617;"05X8";"Região Norte";"%";1,50;1,87;2,24;2,61;
2024;123;"1190";"1317";"0277";"0694";9617;"05X8";"Região Sudeste";"%";3,60;4,50;5,40;6,30;
2024;123;"1190";"1317";"0277";"0694";9617;"05X8";"Região Sul";"%";3,60;4,50;5,40;6,30;
2024;123;"1190";"1317";"0285";"0981";9973;"05VF";"Região Centro-Oeste";"%";0,50;1,50;3,00;;
2024;123;"1190";"1317";"0285";"0981";9973;"05VF";"Região Nordeste";"%";1,00;1,50;3,00;;
2024;123;"1190";"1317";"0285";"0981";9973;"05VF";"Região Norte";"%";0,50;1,50;2,00;;
2024;123;"1190";"1317";"0285";"0981";9973;"05VF";"Região Sudeste";"%";2,00;3,50;7,00;;
2024;123;"1190";"1317";"0285";"0981";9973;"05VF";"Região Sul";"%";1,00;2,00;5,00;;
2024;123;"1190";"1317";"0285";"0984";9975;"05VT";"Região Centro-Oeste";"%";0,50;1,50;3,00;6,00;
2024;123;"1190";"1317";"0285";"0984";9975;"05VT";"Região Nordeste";"%";1,00;1,50;3,00;6,00;
2024;123;"1190";"1317";"0285";"0984";9975;"05VT";"Região Norte";"%";0,50;1,50;3,00;6,00;
2024;123;"1190";"1317";"0285";"0984";9975;"05VT";"Região Sudeste";"%";2,00;3,50;7,00;13,00;
2024;123;"1190";"1317";"0285";"0984";9975;"05VT";"Região Sul";"%";1,00;2,00;5,00;10,00;
2024;123;"1190";"1317";"0285";"0986";9980;"05VI";"Região Centro-Oeste";"unidade";0,00;0,00;1,00;2,00;
2024;123;"1190";"1317";"0285";"0986";9980;"05VI";"Região Nordeste";"unidade";0,00;1,00;2,00;3,00;
2024;123;"1190";"1317";"0285";"0986";9980;"05VI";"Região Norte";"unidade";0,00;0,00;1,00;2,00;
2024;123;"1190";"1317";"0285";"0986";9980;"05VI";"Região Sudeste";"unidade";1,00;2,00;3,00;4,00;
2024;123;"1190";"1317";"0285";"0986";9980;"05VI";"Região Sul";"unidade";0,00;0,00;1,00;2,00;
2024;123;"2302";"1269";"0085";"0471";9351;"05L2";"Região Centro-Oeste";"%";61,25;62,50;63,75;65,00;
2024;123;"2302";"1269";"0085";"0471";9351;"05L2";"Região Nordeste";"%";71,25;72,50;73,75;75,00;
2024;123;"2302";"1269";"0085";"0471";9351;"05L2";"Região Norte";"%";71,25;72,50;73,75;75,00;
2024;123;"2302";"1269";"0085";"0471";9351;"05L2";"Região Sudeste";"%";61,25;62,50;63,75;65,00;
2024;123;"2302";"1269";"0085";"0471";9351;"05L2";"Região Sul";"%";61,25;62,50;63,75;65,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Distrito Federal";"unidade";34,00;70,00;110,00;153,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado da Bahia";"unidade";73,00;150,00;235,00;327,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado da Paraíba";"unidade";28,00;58,00;91,00;128,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Alagoas";"unidade";26,00;53,00;82,00;115,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Goiás";"unidade";44,00;90,00;140,00;196,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Mato Grosso";"unidade";22,00;45,00;70,00;98,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Mato Grosso do Sul";"unidade";19,00;39,00;61,00;85,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Minas Gerais";"unidade";174,00;358,00;560,00;781,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Pernambuco";"unidade";48,00;99,00;155,00;217,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Rondônia";"unidade";7,00;14,00;21,00;30,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Roraima";"unidade";5,00;10,00;15,00;21,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Santa Catarina";"unidade";51,00;105,00;164,00;230,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de São Paulo";"unidade";201,00;413,00;646,00;900,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado de Sergipe";"unidade";27,00;55,00;85,00;119,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Acre";"unidade";7,00;14,00;21,00;30,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Amapá";"unidade";5,00;10,00;15,00;21,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Amazonas";"unidade";12,00;25,00;40,00;55,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Ceará";"unidade";74,00;152,00;238,00;331,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Espírito Santo";"unidade";45,00;92,00;143,00;200,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Maranhão";"unidade";25,00;51,00;79,00;111,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Pará";"unidade";48,00;99,00;155,00;217,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Paraná";"unidade";69,00;142,00;222,00;310,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Piauí";"unidade";40,00;82,00;128,00;179,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Rio de Janeiro";"unidade";191,00;394,00;620,00;862,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Rio Grande do Norte";"unidade";35,00;72,00;113,00;157,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Rio Grande do Sul";"unidade";117,00;241,00;378,00;527,00;
2024;123;"2310";"1253";"0141";"1219";10271;"05FD";"No Estado do Tocantins";"unidade";13,00;27,00;43,00;60,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Distrito Federal";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado da Bahia";"unidade";6,00;2,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado da Paraíba";"unidade";0,00;2,00;1,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Alagoas";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Goiás";"unidade";1,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Mato Grosso";"unidade";1,00;0,00;1,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Mato Grosso do Sul";"unidade";2,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Minas Gerais";"unidade";7,00;5,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Pernambuco";"unidade";2,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Rondônia";"unidade";4,00;2,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Roraima";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Santa Catarina";"unidade";1,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de São Paulo";"unidade";12,00;7,00;3,00;1,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Sergipe";"unidade";2,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Acre";"unidade";1,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Amapá";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Amazonas";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Ceará";"unidade";5,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Espírito Santo";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Maranhão";"unidade";0,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Pará";"unidade";7,00;5,00;1,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Paraná";"unidade";3,00;4,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Piauí";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Rio Grande do Norte";"unidade";3,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Rio Grande do Sul";"unidade";3,00;2,00;0,00;0,00;
2024;123;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Tocantins";"unidade";3,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2213";11548;"06GL";"Região Nordeste";;71.032,00;135.359,00;69.219,00;239.180,00;
2024;123;"2322";"1256";"0409";"2213";11548;"06GL";"Região Sudeste";;23.618,00;35.451,00;0,00;19.313,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Distrito Federal";"unidade";1,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado da Bahia";"unidade";7,00;4,00;3,00;1,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado da Paraíba";"unidade";2,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Alagoas";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Goiás";"unidade";4,00;6,00;1,00;1,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Mato Grosso";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Mato Grosso do Sul";"unidade";18,00;13,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Minas Gerais";"unidade";16,00;9,00;1,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Pernambuco";"unidade";5,00;4,00;1,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Rondônia";"unidade";2,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Roraima";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Santa Catarina";"unidade";5,00;8,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de São Paulo";"unidade";12,00;8,00;4,00;1,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado de Sergipe";"unidade";1,00;2,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Acre";"unidade";2,00;2,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Amapá";"unidade";1,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Amazonas";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Ceará";"unidade";5,00;4,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Espírito Santo";"unidade";1,00;3,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Maranhão";"unidade";1,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Pará";"unidade";2,00;1,00;2,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Paraná";"unidade";2,00;8,00;4,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Piauí";"unidade";0,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Rio de Janeiro";"unidade";2,00;1,00;0,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Rio Grande do Norte";"unidade";6,00;3,00;1,00;0,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Rio Grande do Sul";"unidade";11,00;5,00;0,00;1,00;
2024;123;"2322";"1256";"0409";"2769";12132;"07DI";"No Estado do Tocantins";"unidade";11,00;0,00;0,00;0,00;
2024;123;"2322";"1256";"0500";"3162";12531;"07Q8";"No Estado de São Paulo";"unidade";1,00;0,00;0,00;;
2024;123;"2322";"1256";"0500";"3163";12532;"07Q9";"No Estado de Minas Gerais";"unidade";0,00;1,00;0,00;;
2024;123;"2322";"1256";"0500";"3165";12534;"07QB";"No Estado de Minas Gerais";"unidade";1,00;0,00;0,00;;
2024;123;"5123";"1280";"0487";"1696";10938;"05LH";"Região Centro-Oeste";"unidade";15,00;35,00;50,00;75,00;
2024;123;"5123";"1280";"0487";"1696";10938;"05LH";"Região Nordeste";"unidade";35,00;50,00;75,00;95,00;
2024;123;"5123";"1280";"0487";"1696";10938;"05LH";"Região Norte";"unidade";15,00;40,00;65,00;80,00;
2024;123;"5123";"1280";"0487";"1696";10938;"05LH";"Região Sudeste";"unidade";20,00;40,00;65,00;80,00;
2024;123;"5123";"1280";"0487";"1696";10938;"05LH";"Região Sul";"unidade";15,00;35,00;45,00;70,00;
2024;123;"5123";"1280";"0487";"1697";10939;"05LI";"Região Centro-Oeste";"unidade";0,00;1,00;2,00;3,00;
2024;123;"5123";"1280";"0487";"1697";10939;"05LI";"Região Nordeste";"unidade";2,00;2,00;3,00;4,00;
2024;123;"5123";"1280";"0487";"1697";10939;"05LI";"Região Norte";"unidade";1,00;2,00;3,00;4,00;
2024;123;"5123";"1280";"0487";"1697";10939;"05LI";"Região Sudeste";"unidade";1,00;2,00;2,00;3,00;
2024;123;"5123";"1280";"0487";"1697";10939;"05LI";"Região Sul";"unidade";1,00;1,00;1,00;1,00;
2024;123;"5123";"1280";"0487";"1698";10940;"05LJ";"Região Centro-Oeste";"%";25,00;30,00;35,00;40,00;
2024;123;"5123";"1280";"0487";"1698";10940;"05LJ";"Região Nordeste";"%";25,00;30,00;35,00;40,00;
2024;123;"5123";"1280";"0487";"1698";10940;"05LJ";"Região Norte";"%";25,00;30,00;35,00;40,00;
2024;123;"5123";"1280";"0487";"1698";10940;"05LJ";"Região Sudeste";"%";25,00;30,00;35,00;40,00;
2024;123;"5123";"1280";"0487";"1698";10940;"05LJ";"Região Sul";"%";25,00;30,00;35,00;40,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Distrito Federal";"unidade";15,00;9,00;8,00;8,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado da Bahia";"unidade";13,00;7,00;9,00;7,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado da Paraíba";"unidade";3,00;5,00;4,00;4,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Alagoas";"unidade";3,00;5,00;5,00;3,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Goiás";"unidade";15,00;9,00;8,00;8,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Mato Grosso";"unidade";16,00;8,00;8,00;8,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Mato Grosso do Sul";"unidade";16,00;8,00;8,00;8,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Minas Gerais";"unidade";16,00;8,00;8,00;7,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Pernambuco";"unidade";3,00;5,00;4,00;3,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Rondônia";"unidade";6,00;6,00;6,00;5,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Roraima";"unidade";5,00;7,00;4,00;3,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Santa Catarina";"unidade";8,00;5,00;7,00;3,00;
2024;124;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de São Paulo";"unidade";18,00;8,00;8,00;9,00;
